            #N,      Size (kB),          cy/VL
           192,         6.1440,     4.54708700
           224,         7.1680,     4.46653000
           288,         9.2160,     4.39418100
           320,        10.2400,     4.35437400
           384,        12.2880,     4.31319000
           480,        15.3600,     4.32293100
           576,        18.4320,     4.49175500
           704,        22.5280,     4.42561600
           832,        26.6240,     4.39884300
          1024,        32.7680,     4.25543400
          1216,        38.9120,     4.25681800
          1472,        47.1040,     5.72489000
          1760,        56.3200,     4.27551300
          2144,        68.6080,     8.75899900
          2560,        81.9200,    11.25927300
          3072,        98.3040,    11.98796400
          3680,       117.7600,    11.93801700
          4416,       141.3120,    11.66169000
          5312,       169.9840,    11.46433800
          6400,       204.8000,    11.33765400
          7680,       245.7600,    11.20683800
          9216,       294.9120,    11.25572800
         11040,       353.2800,    11.42679900
         13248,       423.9360,    11.08342400
         15904,       508.9280,    10.84239800
         19104,       611.3280,    10.94058500
         22944,       734.2080,    10.86730700
         27520,       880.6400,    10.90146500
         33024,      1056.7680,    10.94023500
         39648,      1268.7360,    10.85036600
         47552,      1521.6640,    10.84540700
         57088,      1826.8160,    10.82500200
         68512,      2192.3840,    10.84417600
         82208,      2630.6560,    10.85601200
         98656,      3156.9920,    10.84963500
        118368,      3787.7760,    11.16533700
        142048,      4545.5360,    11.32593900
        170464,      5454.8480,    11.90087900
        204576,      6546.4320,    12.01036400
        245472,      7855.1040,    11.81721800
        294592,      9426.9440,    13.10672900
        353504,     11312.1280,    12.71295300
        424192,     13574.1440,    12.65640900
        509056,     16289.7920,    12.68547600
        610848,     19547.1360,    12.65661300
        733024,     23456.7680,    12.67227300
        879648,     28148.7360,    12.67245100
       1055584,     33778.6880,    12.65398300
       1266688,     40534.0160,    12.65367700
       1520032,     48641.0240,    12.66084400
       1824032,     58369.0240,    12.66229800
       2188864,     70043.6480,    12.78177700
       2626624,     84051.9680,    12.92729300
       3151968,    100862.9760,    13.06383500
       3782368,    121035.7760,    13.07655200
       4538848,    145243.1360,    13.07795100
       5446592,    174290.9440,    13.07043600
       6535936,    209149.9520,    13.06287500
       7843104,    250979.3280,    13.06424500
       9411744,    301175.8080,    13.05192900
      11294080,    361410.5600,    13.05678900
      13552928,    433693.6960,    13.06894900
      16263488,    520431.6160,    13.07997400
      19516192,    624518.1440,    13.08543200
      23419456,    749422.5920,    13.07017600
      28103328,    899306.4960,    13.05247400
      33724000,   1079168.0000,    13.07607300
      40468832,   1295002.6240,    13.08697100
      48562592,   1554002.9440,    13.09314700
      58275104,   1864803.3280,    13.10452100
