            #N,      Size (kB),          cy/VL
           112,         0.8960,    18.51873200
           224,         1.7920,     9.69000700
           224,         1.7920,     9.69236100
           336,         2.6880,     6.98452900
           336,         2.6880,     6.98371600
           448,         3.5840,     5.61338400
           560,         4.4800,     4.72009900
           672,         5.3760,     4.01630500
           784,         6.2720,     3.51539200
          1008,         8.0640,     2.97151500
          1232,         9.8560,     2.57446500
          1456,        11.6480,     2.35969300
          1680,        13.4400,     2.15086700
          2128,        17.0240,     1.90439500
          2464,        19.7120,     1.76839700
          3024,        24.1920,     1.62082500
          3696,        29.5680,     1.48933000
          4368,        34.9440,     1.39541100
          5264,        42.1120,     1.31625200
          6384,        51.0720,     1.24213900
          7616,        60.9280,     1.17843800
          9184,        73.4720,     1.89648900
         10976,        87.8080,     2.16946800
         13216,       105.7280,     2.14233600
         15904,       127.2320,     2.11262700
         19040,       152.3200,     2.10444200
         22848,       182.7840,     2.08846500
         27440,       219.5200,     2.07754600
         33040,       264.3200,     2.06755500
         39648,       317.1840,     2.05796300
         47488,       379.9040,     2.04653600
         57008,       456.0640,     2.04357500
         68432,       547.4560,     2.04159100
         82208,       657.6640,     2.03868700
         98560,       788.4800,     2.02916700
        118384,       947.0720,     2.02703500
        142016,      1136.1280,     2.02971900
        170464,      1363.7120,     2.01954300
        204512,      1636.0960,     2.02421900
        245392,      1963.1360,     2.02427100
        294560,      2356.4800,     2.02161900
        353472,      2827.7760,     2.02256500
        424144,      3393.1520,     2.02050700
        509040,      4072.3200,     2.01997000
        610848,      4886.7840,     2.17014500
        733040,      5864.3200,     2.51923400
        879648,      7037.1840,     2.74810100
       1055488,      8443.9040,     2.67368200
       1266608,     10132.8640,     2.57680000
       1519952,     12159.6160,     2.57784300
       1824032,     14592.2560,     2.57716000
       2188816,     17510.5280,     2.57796300
       2626624,     21012.9920,     2.57632000
       3151904,     25215.2320,     2.57692400
       3782352,     30258.8160,     2.57601100
       4538800,     36310.4000,     2.57588800
       5446560,     43572.4800,     2.57688700
       6535872,     52286.9760,     2.57711200
       7843024,     62744.1920,     2.58406300
       9411696,     75293.5680,     2.73624700
      11294080,     90352.6400,     2.85531700
      13552896,    108423.1680,     2.85482000
      16263408,    130107.2640,     2.85474300
      19516112,    156128.8960,     2.85366200
      23419424,    187355.3920,     2.85381500
      28103264,    224826.1120,     2.85379800
      33723984,    269791.8720,     2.85434000
      40468736,    323749.8880,     2.85402800
      48562528,    388500.2240,     2.85476200
      58275056,    466200.4480,     2.85525800
