            #N,      Size (kB),          cy/VL
           192,         1.5360,     5.09015900
           224,         1.7920,     4.68396200
           288,         2.3040,     4.14421100
           320,         2.5600,     3.95445400
           384,         3.0720,     3.67250000
           480,         3.8400,     3.38712300
           576,         4.6080,     3.19841700
           704,         5.6320,     3.02631000
           832,         6.6560,     2.90827800
          1024,         8.1920,     2.78445700
          1216,         9.7280,     2.70099100
          1472,        11.7760,     2.62254100
          1760,        14.0800,     2.56299000
          2144,        17.1520,     2.50656300
          2560,        20.4800,     2.46561300
          3072,        24.5760,     2.42983000
          3680,        29.4400,     2.40145900
          4416,        35.3280,     2.37592200
          5312,        42.4960,     2.35550400
          6400,        51.2000,     2.33786800
          7680,        61.4400,     2.32480200
          9216,        73.7280,     2.39763300
         11040,        88.3200,     2.38736800
         13248,       105.9840,     2.37321900
         15904,       127.2320,     2.33768400
         19104,       152.8320,     2.36403600
         22944,       183.5520,     2.33605400
         27520,       220.1600,     2.33518700
         33024,       264.1920,     2.33117800
         39648,       317.1840,     2.32280600
         47552,       380.4160,     2.31450200
         57088,       456.7040,     2.31483300
         68512,       548.0960,     2.31015100
         82208,       657.6640,     2.30934300
         98656,       789.2480,     2.30668200
        118368,       946.9440,     2.30494100
        142048,      1136.3840,     2.30264400
        170464,      1363.7120,     2.29908800
        204576,      1636.6080,     2.29849900
        245472,      1963.7760,     2.29767200
        294592,      2356.7360,     2.29669100
        353504,      2828.0320,     2.29706700
        424192,      3393.5360,     2.29622700
        509056,      4072.4480,     2.29622100
        610848,      4886.7840,     2.54698700
        733024,      5864.1920,     2.93967700
        879648,      7037.1840,     2.76220500
       1055584,      8444.6720,     2.87158000
       1266688,     10133.5040,     2.95527900
       1520032,     12160.2560,     2.77775900
       1824032,     14592.2560,     2.77625400
       2188864,     17510.9120,     2.77668000
       2626624,     21012.9920,     2.77562000
       3151968,     25215.7440,     2.77619600
       3782368,     30258.9440,     2.77570000
       4538848,     36310.7840,     2.77582800
       5446592,     43572.7360,     2.77699900
       6535936,     52287.4880,     2.77759300
       7843104,     62744.8320,     2.78574400
       9411744,     75293.9520,     2.96110900
      11294080,     90352.6400,     3.09990300
      13552928,    108423.4240,     3.10102500
      16263488,    130107.9040,     3.09937800
      19516192,    156129.5360,     3.10052300
      23419456,    187355.6480,     3.09942700
      28103328,    224826.6240,     3.10027000
      33724000,    269792.0000,     3.09878300
      40468832,    323750.6560,     3.09858600
      48562592,    388500.7360,     3.09883900
      58275104,    466200.8320,     3.09851800
