            #N,      Size (kB),          cy/VL
           192,         1.5360,     9.88672500
           192,         1.5360,     9.88593100
           288,         2.3040,     7.15050800
           288,         2.3040,     7.14752900
           384,         3.0720,     5.75729600
           480,         3.8400,     4.92438500
           576,         4.6080,     4.22708000
           672,         5.3760,     3.66019000
           768,         6.1440,     3.32691900
           960,         7.6800,     2.88774500
          1152,         9.2160,     2.53789200
          1440,        11.5200,     2.23067700
          1728,        13.8240,     2.00242100
          2112,        16.8960,     1.82487100
          2496,        19.9680,     1.67511600
          3072,        24.5760,     1.53843700
          3648,        29.1840,     1.43151100
          4416,        35.3280,     1.36455900
          5280,        42.2400,     1.28033100
          6336,        50.6880,     1.21881800
          7680,        61.4400,     1.16613100
          9216,        73.7280,     1.86971200
         11040,        88.3200,     2.15268500
         13248,       105.9840,     2.12951500
         15840,       126.7200,     2.09980100
         19104,       152.8320,     2.09726600
         22944,       183.5520,     2.07185100
         27456,       219.6480,     2.06985000
         33024,       264.1920,     2.05995000
         39648,       317.1840,     2.05267600
         47520,       380.1600,     2.04187800
         57024,       456.1920,     2.04111700
         68448,       547.5840,     2.03937700
         82176,       657.4080,     2.03387000
         98592,       788.7360,     2.03067000
        118368,       946.9440,     2.02702700
        141984,      1135.8720,     2.03468000
        170400,      1363.2000,     2.03515000
        204576,      1636.6080,     2.02722800
        245472,      1963.7760,     2.02701100
        294528,      2356.2240,     2.02663500
        353472,      2827.7760,     2.02317200
        424128,      3393.0240,     2.02540500
        508992,      4071.9360,     2.02872100
        610848,      4886.7840,     2.10878000
        732960,      5863.6800,     2.44496300
        879648,      7037.1840,     2.54720300
       1055520,      8444.1600,     2.66509100
       1266624,     10132.9920,     2.71796200
       1519968,     12159.7440,     2.57181900
       1824000,     14592.0000,     2.57122600
       2188800,     17510.4000,     2.57150100
       2626560,     21012.4800,     2.56997400
       3151968,     25215.7440,     2.56884000
       3782304,     30258.4320,     2.57008900
       4538784,     36310.2720,     2.56894000
       5446560,     43572.4800,     2.56980700
       6535872,     52286.9760,     2.57133000
       7843104,     62744.8320,     2.57709300
       9411744,     75293.9520,     2.72463000
      11294016,     90352.1280,     2.84472700
      13552896,    108423.1680,     2.84348300
      16263456,    130107.6480,     2.84305200
      19516128,    156129.0240,     2.84246600
      23419392,    187355.1360,     2.84311300
      28103328,    224826.6240,     2.84277800
      33723936,    269791.4880,     2.84285700
      40468800,    323750.4000,     2.84371100
      48562560,    388500.4800,     2.84257700
      58275072,    466200.5760,     2.84208700
