            #N,      Size (kB),          cy/VL
           200,         1.6000,     3.65722900
           240,         1.9200,     3.68790900
           288,         2.3040,     3.55858300
           344,         2.7520,     3.09086900
           408,         3.2640,     2.84280400
           496,         3.9680,     2.90635200
           592,         4.7360,     2.59502800
           712,         5.6960,     2.63259500
           856,         6.8480,     2.52565500
          1032,         8.2560,     2.43678400
          1240,         9.9200,     2.31956700
          1488,        11.9040,     2.30418900
          1784,        14.2720,     2.25316200
          2144,        17.1520,     2.21126300
          2568,        20.5440,     2.17648500
          3088,        24.7040,     2.14799900
          3704,        29.6320,     2.12306500
          4440,        35.5200,     2.16556800
          5336,        42.6880,     2.13793400
          6400,        51.2000,     2.11483000
          7680,        61.4400,     2.09672100
          9216,        73.7280,     2.56537200
         11064,        88.5120,     2.75170000
         13272,       106.1760,     2.70189700
         15928,       127.4240,     2.68416800
         19120,       152.9600,     2.71449500
         22944,       183.5520,     2.68096000
         27528,       220.2240,     2.68407200
         33040,       264.3200,     2.70942400
         39648,       317.1840,     2.69336200
         47576,       380.6080,     2.68087100
         57088,       456.7040,     2.68038700
         68512,       548.0960,     2.68654900
         82216,       657.7280,     2.68646500
         98656,       789.2480,     2.68580700
        118392,       947.1360,     2.68240300
        142064,      1136.5120,     2.69706400
        170480,      1363.8400,     2.69263100
        204576,      1636.6080,     2.69253100
        245496,      1963.9680,     2.69169300
        294592,      2356.7360,     2.69038900
        353512,      2828.0960,     2.69540900
        424216,      3393.7280,     2.73537000
        509056,      4072.4480,     2.71685500
        610872,      4886.9760,     2.86843100
        733048,      5864.3840,     3.18821700
        879656,      7037.2480,     3.94308800
       1055584,      8444.6720,     3.56356800
       1266704,     10133.6320,     3.51939200
       1520048,     12160.3840,     3.40955800
       1824056,     14592.4480,     3.42559800
       2188872,     17510.9760,     3.40712700
       2626648,     21013.1840,     3.40886100
       3151976,     25215.8080,     3.40642700
       3782368,     30258.9440,     3.40763000
       4538848,     36310.7840,     3.40981700
       5446616,     43572.9280,     3.40777100
       6535936,     52287.4880,     3.40915000
       7843128,     62745.0240,     3.41247000
       9411752,     75294.0160,     3.47092700
      11294104,     90352.8320,     3.52233900
      13552928,    108423.4240,     3.52268600
      16263512,    130108.0960,     3.52270200
      19516216,    156129.7280,     3.52262100
      23419464,    187355.7120,     3.52414100
      28103352,    224826.8160,     3.52399200
      33724024,    269792.1920,     3.52232000
      40468832,    323750.6560,     3.52320200
      48562600,    388500.8000,     3.52472300
      58275120,    466200.9600,     3.52253400
