            #N,      Size (kB),          cy/VL
           112,         3.5840,     3.44262600
           224,         7.1680,     2.98704300
           224,         7.1680,     2.99246400
           336,        10.7520,     3.03397900
           336,        10.7520,     3.04017000
           448,        14.3360,     2.77107900
           560,        17.9200,     2.73645500
           672,        21.5040,     2.76816900
           784,        25.0880,     2.72834500
          1008,        32.2560,     2.68938400
          1232,        39.4240,     2.67288300
          1456,        46.5920,     4.00936400
          1680,        53.7600,     3.93169500
          2128,        68.0960,     5.47135900
          2464,        78.8480,     7.26675200
          3024,        96.7680,     7.97990700
          3696,       118.2720,     7.60002700
          4368,       139.7760,     7.73502100
          5264,       168.4480,     7.49422600
          6384,       204.2880,     7.45470300
          7616,       243.7120,     7.39646900
          9184,       293.8880,     7.48690500
         10976,       351.2320,     7.29040600
         13216,       422.9120,     7.29600900
         15904,       508.9280,     7.32508600
         19040,       609.2800,     7.34905200
         22848,       731.1360,     7.33734200
         27440,       878.0800,     7.35419500
         33040,      1057.2800,     7.35703100
         39648,      1268.7360,     7.32748000
         47488,      1519.6160,     7.32153100
         57008,      1824.2560,     7.31573700
         68432,      2189.8240,     7.31831700
         82208,      2630.6560,     7.31749700
         98560,      3153.9200,     7.31226900
        118384,      3788.2880,     7.30935400
        142016,      4544.5120,     7.63837900
        170464,      5454.8480,     9.01451300
        204512,      6544.3840,     9.42419300
        245392,      7852.5440,     8.99020600
        294560,      9425.9200,     9.26617500
        353472,     11311.1040,     8.96939200
        424144,     13572.6080,     8.77166100
        509040,     16289.2800,     8.77778200
        610848,     19547.1360,     8.76902500
        733040,     23457.2800,     8.76948400
        879648,     28148.7360,     8.76788200
       1055488,     33775.6160,     8.76851400
       1266608,     40531.4560,     8.76973200
       1519952,     48638.4640,     8.77714900
       1824032,     58369.0240,     8.78654700
       2188816,     70042.1120,     9.03547400
       2626624,     84051.9680,     9.41294400
       3151904,    100860.9280,     9.76947800
       3782352,    121035.2640,     9.77520300
       4538800,    145241.6000,     9.77429600
       5446560,    174289.9200,     9.77064900
       6535872,    209147.9040,     9.76689800
       7843024,    250976.7680,     9.76803400
       9411696,    301174.2720,     9.76537400
      11294080,    361410.5600,     9.76478800
      13552896,    433692.6720,     9.75872000
      16263408,    520429.0560,     9.77464000
      19516112,    624515.5840,     9.77859400
      23419424,    749421.5680,     9.78887800
      28103264,    899304.4480,     9.79106100
      33723984,   1079167.4880,     9.79424700
      40468736,   1294999.5520,     9.79921000
      48562528,   1554000.8960,     9.80600200
      58275056,   1864801.7920,     9.80648700
