            #N,      Size (kB),          cy/VL
           192,         6.1440,     3.16111800
           240,         7.6800,     3.08236500
           288,         9.2160,     3.07610200
           336,        10.7520,     4.36231000
           400,        12.8000,     4.12445700
           496,        15.8720,     3.89260100
           592,        18.9440,     3.57981100
           704,        22.5280,     3.43438900
           848,        27.1360,     3.46614000
          1024,        32.7680,     3.40981200
          1232,        39.4240,     3.23256900
          1488,        47.6160,     3.23215900
          1776,        56.8320,     3.19010100
          2144,        68.6080,     5.63284200
          2560,        81.9200,     7.50593400
          3088,        98.8160,     7.91077900
          3696,       118.2720,     7.58107800
          4432,       141.8240,     7.63460200
          5328,       170.4960,     7.57441800
          6400,       204.8000,     7.46825300
          7680,       245.7600,     7.46400000
          9216,       294.9120,     7.53362700
         11056,       353.7920,     7.43711200
         13264,       424.4480,     7.33196800
         15920,       509.4400,     7.44557300
         19120,       611.8400,     7.50325100
         22944,       734.2080,     7.44527100
         27520,       880.6400,     7.45693500
         33040,      1057.2800,     7.48925200
         39648,      1268.7360,     7.45107500
         47568,      1522.1760,     7.44711200
         57088,      1826.8160,     7.43515200
         68512,      2192.3840,     7.44649100
         82208,      2630.6560,     7.44740100
         98656,      3156.9920,     8.21148700
        118384,      3788.2880,     8.68326200
        142064,      4546.0480,     8.21070800
        170480,      5455.3600,     8.50047400
        204576,      6546.4320,     9.19914900
        245488,      7855.6160,     8.73250000
        294592,      9426.9440,     9.17221300
        353504,     11312.1280,     8.74245300
        424208,     13574.6560,     8.70672700
        509056,     16289.7920,     8.72299600
        610864,     19547.6480,     8.71262500
        733040,     23457.2800,     8.71406400
        879648,     28148.7360,     8.72051000
       1055584,     33778.6880,     8.70853900
       1266704,     40534.5280,     8.70769200
       1520048,     48641.5360,     8.72265800
       1824048,     58369.5360,     8.72487600
       2188864,     70043.6480,     9.01164700
       2626640,     84052.4800,     9.45843000
       3151968,    100862.9760,     9.87903700
       3782368,    121035.7760,     9.87730300
       4538848,    145243.1360,     9.88379400
       5446608,    174291.4560,     9.87709900
       6535936,    209149.9520,     9.87051200
       7843120,    250979.8400,     9.98652800
       9411744,    301175.8080,     9.97691100
      11294096,    361411.0720,     9.99502700
      13552928,    433693.6960,     9.98907600
      16263504,    520432.1280,     9.98063600
      19516208,    624518.6560,     9.97003200
      23419456,    749422.5920,     9.97841000
      28103344,    899307.0080,     9.97828900
      33724016,   1079168.5120,     9.96467100
      40468832,   1295002.6240,     9.94855300
      48562592,   1554002.9440,     9.93552300
      58275120,   1864803.8400,     9.93058400
