            #N,      Size (kB),          cy/VL
           192,         4.6080,     2.41654300
           192,         4.6080,     2.41447800
           256,         6.1440,     2.37813400
           320,         7.6800,     2.32859700
           384,         9.2160,     2.25294700
           448,        10.7520,     2.25093400
           576,        13.8240,     2.30114600
           704,        16.8960,     2.19265800
           832,        19.9680,     2.20845200
          1024,        24.5760,     2.16202700
          1216,        29.1840,     2.15014900
          1472,        35.3280,     2.15177000
          1728,        41.4720,     2.12140800
          2112,        50.6880,     2.14566700
          2560,        61.4400,     3.92646100
          3072,        73.7280,     5.35837000
          3648,        87.5520,     6.29549700
          4416,       105.9840,     6.09452900
          5312,       127.4880,     6.15918800
          6400,       153.6000,     5.97469800
          7680,       184.3200,     5.99883000
          9216,       221.1840,     6.16522000
         11008,       264.1920,     5.94885100
         13248,       317.9520,     5.90102400
         15872,       380.9280,     5.99499800
         19072,       457.7280,     6.01053600
         22912,       549.8880,     5.99406000
         27520,       660.4800,     5.99445600
         33024,       792.5760,     5.99482200
         39616,       950.7840,     5.97679500
         47552,      1141.2480,     5.98728000
         57088,      1370.1120,     5.98291200
         68480,      1643.5200,     5.98727100
         82176,      1972.2240,     5.98903400
         98624,      2366.9760,     5.98297600
        118336,      2840.0640,     5.98362600
        142016,      3408.3840,     5.97714100
        170432,      4090.3680,     5.97614600
        204544,      4909.0560,     6.13630100
        245440,      5890.5600,     6.86755800
        294592,      7070.2080,     6.42116600
        353472,      8483.3280,     7.06138100
        424192,     10180.6080,     6.82110300
        509056,     12217.3440,     6.98537600
        610816,     14659.5840,     6.79514300
        732992,     17591.8080,     6.79149400
        879616,     21110.7840,     6.80146000
       1055552,     25333.2480,     6.82663300
       1266688,     30400.5120,     6.80538100
       1520000,     36480.0000,     6.80578900
       1824000,     43776.0000,     6.81351400
       2188864,     52532.7360,     6.81933800
       2626624,     63038.9760,     7.00014100
       3151936,     75646.4640,     7.25913200
       3782336,     90776.0640,     7.52694300
       4538816,    108931.5840,     7.55411900
       5446592,    130718.2080,     7.55119700
       6535936,    156862.4640,     7.54878400
       7843072,    188233.7280,     7.54767500
       9411712,    225881.0880,     7.55054600
      11294080,    271057.9200,     7.55021300
      13552896,    325269.5040,     7.54542900
      16263488,    390323.7120,     7.54630500
      19516160,    468387.8400,     7.54883600
      23419456,    562066.9440,     7.55929800
      28103296,    674479.1040,     7.56017800
      33723968,    809375.2320,     7.56370100
      40468800,    971251.2000,     7.56337600
      48562560,   1165501.4400,     7.58469800
      58275072,   1398601.7280,     7.59390400
