            #N,      Size (kB),          cy/VL
           192,         4.6080,     2.53113200
           192,         4.6080,     2.53137000
           288,         6.9120,     2.52148600
           288,         6.9120,     2.52131300
           384,         9.2160,     2.36052600
           480,        11.5200,     2.37157500
           576,        13.8240,     2.32219000
           672,        16.1280,     2.28084400
           768,        18.4320,     2.29952600
           960,        23.0400,     2.26499200
          1152,        27.6480,     2.25255900
          1440,        34.5600,     2.25931700
          1728,        41.4720,     2.23774900
          2112,        50.6880,     2.23934900
          2496,        59.9040,     4.27609300
          3072,        73.7280,     5.31411600
          3648,        87.5520,     6.25825200
          4416,       105.9840,     6.07120400
          5280,       126.7200,     6.03578200
          6336,       152.0640,     5.96102100
          7680,       184.3200,     5.95204900
          9216,       221.1840,     6.17540800
         11040,       264.9600,     5.92651900
         13248,       317.9520,     5.87339800
         15840,       380.1600,     5.87814500
         19104,       458.4960,     5.90597800
         22944,       550.6560,     5.86385000
         27456,       658.9440,     5.87931200
         33024,       792.5760,     5.86612400
         39648,       951.5520,     5.85152200
         47520,      1140.4800,     5.86006300
         57024,      1368.5760,     5.85345900
         68448,      1642.7520,     5.85737900
         82176,      1972.2240,     5.85410600
         98592,      2366.2080,     5.89983100
        118368,      2840.8320,     5.84701400
        141984,      3407.6160,     5.84758000
        170400,      4089.6000,     5.87553100
        204576,      4909.8240,     5.94954900
        245472,      5891.3280,     6.30346800
        294528,      7068.6720,     7.01515300
        353472,      8483.3280,     7.03797300
        424128,     10179.0720,     6.85444700
        508992,     12215.8080,     6.82291000
        610848,     14660.3520,     6.74652000
        732960,     17591.0400,     6.76408700
        879648,     21111.5520,     6.75968100
       1055520,     25332.4800,     6.76148100
       1266624,     30398.9760,     6.75907400
       1519968,     36479.2320,     6.76234900
       1824000,     43776.0000,     6.75940300
       2188800,     52531.2000,     6.76341600
       2626560,     63037.4400,     6.95902400
       3151968,     75647.2320,     7.22037700
       3782304,     90775.2960,     7.49849000
       4538784,    108930.8160,     7.52488900
       5446560,    130717.4400,     7.52495600
       6535872,    156860.9280,     7.52783200
       7843104,    188234.4960,     7.52529400
       9411744,    225881.8560,     7.52617700
      11294016,    271056.3840,     7.52220200
      13552896,    325269.5040,     7.52257200
      16263456,    390322.9440,     7.52606200
      19516128,    468387.0720,     7.52000100
      23419392,    562065.4080,     7.52803800
      28103328,    674479.8720,     7.53276000
      33723936,    809374.4640,     7.53816600
      40468800,    971251.2000,     7.53723100
      48562560,   1165501.4400,     7.55891300
      58275072,   1398601.7280,     7.56583100
