            #N,      Size (kB),          cy/VL
           120,         1.9200,     1.86885700
           240,         3.8400,     1.72955500
           240,         3.8400,     1.72958900
           240,         3.8400,     1.72804600
           360,         5.7600,     1.73810600
           480,         7.6800,     1.61720100
           480,         7.6800,     1.61765400
           600,         9.6000,     1.61667100
           840,        13.4400,     1.83359100
           960,        15.3600,     1.60958100
          1200,        19.2000,     1.61372800
          1440,        23.0400,     1.60825300
          1680,        26.8800,     1.81976100
          2040,        32.6400,     1.58658100
          2520,        40.3200,     1.90494000
          3000,        48.0000,     1.90972000
          3600,        57.6000,     1.60173000
          4440,        71.0400,     3.77110800
          5280,        84.4800,     4.69981400
          6360,       101.7600,     4.88549800
          7680,       122.8800,     4.85467600
          9120,       145.9200,     4.64282000
         11040,       176.6400,     4.85864900
         13200,       211.2000,     4.76133400
         15840,       253.4400,     4.57613200
         19080,       305.2800,     4.57528600
         22920,       366.7200,     4.55969600
         27480,       439.6800,     4.55527600
         33000,       528.0000,     4.56052700
         39600,       633.6000,     4.54859600
         47520,       760.3200,     4.54574400
         57000,       912.0000,     4.54381000
         68400,      1094.4000,     4.56330300
         82200,      1315.2000,     4.56045200
         98640,      1578.2400,     4.55766000
        118320,      1893.1200,     4.55351200
        141960,      2271.3600,     4.55218500
        170400,      2726.4000,     4.55199900
        204480,      3271.6800,     4.54896800
        245400,      3926.4000,     4.63679000
        294480,      4711.6800,     5.03273100
        353400,      5654.4000,     5.33651600
        424200,      6787.2000,     5.88482300
        509040,      8144.6400,     6.16996300
        610800,      9772.8000,     6.36477700
        732960,     11727.3600,     6.41725600
        879600,     14073.6000,     6.50324200
       1055520,     16888.3200,     6.49940300
       1266600,     20265.6000,     6.50746000
       1520040,     24320.6400,     6.49647900
       1824000,     29184.0000,     6.49957500
       2188800,     35020.8000,     6.50052200
       2626560,     42024.9600,     6.49979100
       3151920,     50430.7200,     6.50595700
       3782280,     60516.4800,     6.51688900
       4538760,     72620.1600,     6.75902800
       5446560,     87144.9600,     7.00451600
       6535920,    104574.7200,     7.11442000
       7843080,    125489.2800,     7.13355700
       9411720,    150587.5200,     7.11576500
      11294040,    180704.6400,     7.12796100
      13552920,    216846.7200,     7.11250000
      16263480,    260215.6800,     7.11809900
      19516200,    312259.2000,     7.10944700
      23419440,    374711.0400,     7.10815400
      28103280,    449652.4800,     7.11227700
      33723960,    539583.3600,     7.10298100
      40468800,    647500.8000,     7.10821200
      48562560,    777000.9600,     7.11189200
      58275120,    932401.9200,     7.11777900
