            #N,      Size (kB),          cy/VL
           144,         2.3040,     2.89247400
           216,         3.4560,     2.44780700
           288,         4.6080,     2.36256800
           288,         4.6080,     2.36296000
           360,         5.7600,     2.28577600
           432,         6.9120,     2.29436400
           576,         9.2160,     2.29421600
           648,        10.3680,     2.22457000
           792,        12.6720,     2.23240400
          1008,        16.1280,     2.20678000
          1224,        19.5840,     2.20451500
          1440,        23.0400,     2.19490900
          1728,        27.6480,     2.19366900
          2088,        33.4080,     2.19649100
          2520,        40.3200,     2.18602200
          3024,        48.3840,     2.76498200
          3672,        58.7520,     2.40895800
          4392,        70.2720,     4.33403700
          5328,        85.2480,     4.66951900
          6336,       101.3760,     4.84373600
          7632,       122.1120,     4.87863200
          9216,       147.4560,     4.81841700
         11016,       176.2560,     4.83588900
         13248,       211.9680,     4.79438600
         15912,       254.5920,     4.74404800
         19080,       305.2800,     4.76423800
         22896,       366.3360,     4.76145700
         27504,       440.0640,     4.76414700
         32976,       527.6160,     4.75254400
         39600,       633.6000,     4.75426300
         47520,       760.3200,     4.73891700
         57024,       912.3840,     4.74378100
         68472,      1095.5520,     4.75967500
         82152,      1314.4320,     4.76281400
         98640,      1578.2400,     4.75685700
        118368,      1893.8880,     4.75344100
        142056,      2272.8960,     4.75367800
        170424,      2726.7840,     4.74730800
        204552,      3272.8320,     4.74660500
        245448,      3927.1680,     5.87149900
        294552,      4712.8320,     5.90012900
        353448,      5655.1680,     6.72885700
        424152,      6786.4320,     5.48191500
        509040,      8144.6400,     6.09088900
        610848,      9773.5680,     6.14780000
        733032,     11728.5120,     5.52934800
        879624,     14073.9840,     5.55357600
       1055520,     16888.3200,     5.52881400
       1266696,     20267.1360,     5.52845900
       1519992,     24319.8720,     5.52286500
       1824048,     29184.7680,     5.51744400
       2188872,     35021.9520,     5.51912400
       2626632,     42026.1120,     5.52205300
       3151944,     50431.1040,     5.52790700
       3782304,     60516.8640,     5.52723800
       4538808,     72620.9280,     5.76262400
       5446584,     87145.3440,     5.99757000
       6535872,    104573.9520,     6.13141600
       7843104,    125489.6640,     6.12896300
       9411696,    150587.1360,     6.12262200
      11294064,    180705.0240,     6.13035100
      13552920,    216846.7200,     6.12071200
      16263504,    260216.0640,     6.12057500
      19516176,    312258.8160,     6.12060800
      23419440,    374711.0400,     6.11717000
      28103328,    449653.2480,     6.11813000
      33724008,    539584.1280,     6.12238800
      40468824,    647501.1840,     6.13577500
      48562560,    777000.9600,     6.13964300
      58275072,    932401.1520,     6.14384400
