            #N,      Size (kB),          cy/VL
           192,         3.0720,     2.88712700
           240,         3.8400,     2.82964400
           288,         4.6080,     2.81624100
           336,         5.3760,     2.74537800
           400,         6.4000,     2.75072700
           496,         7.9360,     2.71287100
           592,         9.4720,     2.65212100
           704,        11.2640,     2.66763300
           848,        13.5680,     2.65042700
          1024,        16.3840,     2.61241300
          1232,        19.7120,     2.62014800
          1488,        23.8080,     2.61059300
          1776,        28.4160,     2.60299500
          2144,        34.3040,     2.59443500
          2560,        40.9600,     2.59258100
          3088,        49.4080,     3.17474600
          3696,        59.1360,     2.83764300
          4432,        70.9120,     4.45181300
          5328,        85.2480,     4.79090200
          6400,       102.4000,     4.97459800
          7680,       122.8800,     4.95993500
          9216,       147.4560,     4.94280300
         11056,       176.8960,     4.99386500
         13264,       212.2240,     4.95010400
         15920,       254.7200,     4.89673300
         19120,       305.9200,     4.94267100
         22944,       367.1040,     4.89195600
         27520,       440.3200,     4.90154100
         33040,       528.6400,     4.90719800
         39648,       634.3680,     4.89170700
         47568,       761.0880,     4.87497700
         57088,       913.4080,     4.87848300
         68512,      1096.1920,     4.89018300
         82208,      1315.3280,     4.89624700
         98656,      1578.4960,     4.88806200
        118384,      1894.1440,     4.88708100
        142064,      2273.0240,     4.88494000
        170480,      2727.6800,     4.87881400
        204576,      3273.2160,     4.87891600
        245488,      3927.8080,     4.87843100
        294592,      4713.4720,     5.73737400
        353504,      5656.0640,     5.79891200
        424208,      6787.3280,     5.57949100
        509056,      8144.8960,     5.79685700
        610864,      9773.8240,     5.88523100
        733040,     11728.6400,     5.78728600
        879648,     14074.3680,     5.60427300
       1055584,     16889.3440,     5.60009200
       1266704,     20267.2640,     5.60282600
       1520048,     24320.7680,     5.60517100
       1824048,     29184.7680,     5.59797300
       2188864,     35021.8240,     5.59909400
       2626640,     42026.2400,     5.60076600
       3151968,     50431.4880,     5.59882100
       3782368,     60517.8880,     5.61171300
       4538848,     72621.5680,     5.86261000
       5446608,     87145.7280,     6.10657800
       6535936,    104574.9760,     6.25129100
       7843120,    125489.9200,     6.24622300
       9411744,    150587.9040,     6.24828400
      11294096,    180705.5360,     6.24647400
      13552928,    216846.8480,     6.23923000
      16263504,    260216.0640,     6.23969400
      19516208,    312259.3280,     6.24332100
      23419456,    374711.2960,     6.23893300
      28103344,    449653.5040,     6.23573200
      33724016,    539584.2560,     6.24440800
      40468832,    647501.3120,     6.25187200
      48562592,    777001.4720,     6.26178600
      58275120,    932401.9200,     6.26947700
