            #N,      Size (kB),          cy/VL
           128,         2.0480,     4.62000000
           128,         2.0480,     4.64343600
           256,         4.0960,     2.54775000
           256,         4.0960,     2.54876300
           384,         6.1440,     2.40975500
           384,         6.1440,     2.40860100
           512,         8.1920,     2.41385700
           640,        10.2400,     2.34260900
           768,        12.2880,     2.37233800
          1024,        16.3840,     2.33047600
          1152,        18.4320,     2.30092500
          1408,        22.5280,     2.28743800
          1664,        26.6240,     2.27635800
          2048,        32.7680,     2.26437100
          2560,        40.9600,     2.25573600
          3072,        49.1520,     2.71770000
          3584,        57.3440,     2.76226500
          4352,        69.6320,     3.85978600
          5248,        83.9680,     4.61765900
          6400,       102.4000,     4.84539200
          7680,       122.8800,     4.83055300
          9216,       147.4560,     4.80252300
         11008,       176.1280,     4.78131100
         13184,       210.9440,     4.79556900
         15872,       253.9520,     4.72612000
         19072,       305.1520,     4.73867500
         22912,       366.5920,     4.74190300
         27520,       440.3200,     4.74492900
         33024,       528.3840,     4.73277300
         39552,       632.8320,     4.71613600
         47488,       759.8080,     4.72256200
         57088,       913.4080,     4.71676300
         68480,      1095.6800,     4.75147900
         82176,      1314.8160,     4.75234000
         98560,      1576.9600,     4.75107800
        118272,      1892.3520,     4.74260300
        141952,      2271.2320,     4.74519200
        170368,      2725.8880,     4.73960000
        204544,      3272.7040,     4.74101000
        245376,      3926.0160,     5.57521700
        294528,      4712.4480,     5.05544900
        353408,      5654.5280,     5.76626600
        424192,      6787.0720,     5.46950000
        509056,      8144.8960,     5.66458300
        610816,      9773.0560,     5.79254700
        732928,     11726.8480,     5.54575600
        879616,     14073.8560,     5.54117800
       1055488,     16887.8080,     5.54021400
       1266688,     20267.0080,     5.54077400
       1520000,     24320.0000,     5.54110500
       1824000,     29184.0000,     5.53259100
       2188800,     35020.8000,     5.52987300
       2626560,     42024.9600,     5.53449400
       3151872,     50429.9520,     5.53424600
       3782272,     60516.3520,     5.53695700
       4538752,     72620.0320,     5.76496700
       5446528,     87144.4480,     6.01379300
       6535936,    104574.9760,     6.13875300
       7843072,    125489.1520,     6.14207600
       9411712,    150587.3920,     6.14777300
      11294080,    180705.2800,     6.14698100
      13552896,    216846.3360,     6.13818200
      16263424,    260214.7840,     6.13801800
      19516160,    312258.5600,     6.13564200
      23419392,    374710.2720,     6.13711700
      28103296,    449652.7360,     6.13372300
      33723904,    539582.4640,     6.13975000
      40468736,    647499.7760,     6.15131300
      48562560,    777000.9600,     6.16152700
      58275072,    932401.1520,     6.16077000
