            #N,      Size (kB),          cy/VL
           192,         3.0720,    10.63559800
           192,         3.0720,    10.63737700
           288,         4.6080,     7.61969600
           288,         4.6080,     7.62233600
           384,         6.1440,     6.11072400
           480,         7.6800,     5.15660900
           576,         9.2160,     4.63025400
           672,        10.7520,     4.13731500
           768,        12.2880,     3.84809100
           960,        15.3600,     3.37080400
          1152,        18.4320,     3.05912500
          1440,        23.0400,     2.76014000
          1728,        27.6480,     2.52649000
          2112,        33.7920,     2.34015500
          2496,        39.9360,     2.22717500
          3072,        49.1520,     2.08672000
          3648,        58.3680,     1.98336800
          4416,        70.6560,     3.04429100
          5280,        84.4800,     3.36792400
          6336,       101.3760,     3.50847500
          7680,       122.8800,     3.44814900
          9216,       147.4560,     3.39827200
         11040,       176.6400,     3.41210600
         13248,       211.9680,     3.35074900
         15840,       253.4400,     3.31012900
         19104,       305.6640,     3.32384000
         22944,       367.1040,     3.29057300
         27456,       439.2960,     3.29270200
         33024,       528.3840,     3.28763400
         39648,       634.3680,     3.27229700
         47520,       760.3200,     3.25757100
         57024,       912.3840,     3.27002800
         68448,      1095.1680,     3.28051400
         82176,      1314.8160,     3.27897600
         98592,      1577.4720,     3.27339600
        118368,      1893.8880,     3.26765100
        141984,      2271.7440,     3.26231500
        170400,      2726.4000,     3.25656800
        204576,      3273.2160,     3.26204100
        245472,      3927.5520,     3.26017200
        294528,      4712.4480,     3.33336400
        353472,      5655.5520,     3.91525600
        424128,      6786.0480,     4.81487900
        508992,      8143.8720,     4.99794600
        610848,      9773.5680,     4.09997900
        732960,     11727.3600,     3.99811700
        879648,     14074.3680,     3.99599800
       1055520,     16888.3200,     3.99189500
       1266624,     20265.9840,     3.99490000
       1519968,     24319.4880,     3.99369000
       1824000,     29184.0000,     3.99341500
       2188800,     35020.8000,     3.99703900
       2626560,     42024.9600,     3.99526100
       3151968,     50431.4880,     3.99960600
       3782304,     60516.8640,     3.99998800
       4538784,     72620.5440,     4.22660700
       5446560,     87144.9600,     4.46146600
       6535872,    104573.9520,     4.60052800
       7843104,    125489.6640,     4.60020600
       9411744,    150587.9040,     4.59850900
      11294016,    180704.2560,     4.59941200
      13552896,    216846.3360,     4.59832200
      16263456,    260215.2960,     4.59813700
      19516128,    312258.0480,     4.59779000
      23419392,    374710.2720,     4.59799700
      28103328,    449653.2480,     4.59691900
      33723936,    539582.9760,     4.60038500
      40468800,    647500.8000,     4.60356500
      48562560,    777000.9600,     4.60699200
      58275072,    932401.1520,     4.60982800
