            #N,      Size (kB),          cy/VL
           192,         3.0720,     5.25638900
           224,         3.5840,     4.82675500
           288,         4.6080,     4.25649700
           320,         5.1200,     4.05481100
           384,         6.1440,     3.75507900
           480,         7.6800,     3.45392700
           576,         9.2160,     3.25561100
           704,        11.2640,     3.07212500
           832,        13.3120,     2.94629300
          1024,        16.3840,     2.81576700
          1216,        19.4560,     2.72809200
          1472,        23.5520,     2.64430100
          1760,        28.1600,     2.58067100
          2144,        34.3040,     2.52157400
          2560,        40.9600,     2.47896500
          3072,        49.1520,     2.44056300
          3680,        58.8800,     2.40990000
          4416,        70.6560,     3.10088300
          5312,        84.9920,     3.20894300
          6400,       102.4000,     3.36149200
          7680,       122.8800,     3.32367400
          9216,       147.4560,     3.28313700
         11040,       176.6400,     3.30088100
         13248,       211.9680,     3.25136500
         15904,       254.4640,     3.22233700
         19104,       305.6640,     3.25370300
         22944,       367.1040,     3.22337600
         27520,       440.3200,     3.22871000
         33024,       528.3840,     3.21465100
         39648,       634.3680,     3.21322100
         47552,       760.8320,     3.20049500
         57088,       913.4080,     3.20067800
         68512,      1096.1920,     3.21777100
         82208,      1315.3280,     3.22131900
         98656,      1578.4960,     3.21279200
        118368,      1893.8880,     3.21044100
        142048,      2272.7680,     3.21015200
        170464,      2727.4240,     3.20766900
        204576,      3273.2160,     3.20462000
        245472,      3927.5520,     3.20472000
        294592,      4713.4720,     3.22197600
        353504,      5656.0640,     3.47795100
        424192,      6787.0720,     4.70616500
        509056,      8144.8960,     5.00671800
        610848,      9773.5680,     4.54127400
        733024,     11728.3840,     3.97303000
        879648,     14074.3680,     3.97454300
       1055584,     16889.3440,     3.96967300
       1266688,     20267.0080,     3.97129300
       1520032,     24320.5120,     3.97832200
       1824032,     29184.5120,     3.97562300
       2188864,     35021.8240,     3.97297900
       2626624,     42025.9840,     3.96961500
       3151968,     50431.4880,     3.97354300
       3782368,     60517.8880,     3.98095900
       4538848,     72621.5680,     4.19298000
       5446592,     87145.4720,     4.42117300
       6535936,    104574.9760,     4.55697600
       7843104,    125489.6640,     4.55522500
       9411744,    150587.9040,     4.55251100
      11294080,    180705.2800,     4.55263700
      13552928,    216846.8480,     4.55159900
      16263488,    260215.8080,     4.55201300
      19516192,    312259.0720,     4.55321100
      23419456,    374711.2960,     4.55142000
      28103328,    449653.2480,     4.55182300
      33724000,    539584.0000,     4.55439200
      40468832,    647501.3120,     4.55761700
      48562592,    777001.4720,     4.56015700
      58275104,    932401.6640,     4.56013800
