            #N,      Size (kB),          cy/VL
           104,         1.6640,     2.00197900
           208,         3.3280,     1.65583200
           208,         3.3280,     1.65610300
           312,         4.9920,     1.59152800
           312,         4.9920,     1.59238400
           416,         6.6560,     1.55940900
           520,         8.3200,     1.54045000
           624,         9.9840,     1.52741800
           832,        13.3120,     1.51205900
           936,        14.9760,     1.50588200
          1144,        18.3040,     1.49826500
          1456,        23.2960,     1.49061000
          1768,        28.2880,     1.48640700
          2080,        33.2800,     1.48239000
          2496,        39.9360,     1.47943900
          3016,        48.2560,     1.47645800
          3640,        58.2400,     1.47487500
          4368,        69.8880,     2.88904700
          5304,        84.8640,     3.15911200
          6344,       101.5040,     3.28649700
          7592,       121.4720,     3.33699500
          9152,       146.4320,     3.30867000
         11024,       176.3840,     3.28160700
         13208,       211.3280,     3.24727000
         15912,       254.5920,     3.22539500
         19032,       304.5120,     3.22260900
         22880,       366.0800,     3.24081400
         27456,       439.2960,     3.24152800
         32968,       527.4880,     3.22728500
         39624,       633.9840,     3.22477500
         47528,       760.4480,     3.21741000
         56992,       911.8720,     3.22372400
         68432,      1094.9120,     3.24164300
         82160,      1314.5600,     3.24284100
         98592,      1577.4720,     3.23967800
        118352,      1893.6320,     3.23859200
        142064,      2273.0240,     3.23585000
        170456,      2727.2960,     3.23351700
        204568,      3273.0880,     3.27771900
        245440,      3927.0400,     3.27629800
        294528,      4712.4480,     3.35235900
        353496,      5655.9360,     4.03612600
        424216,      6787.4560,     4.20410100
        508976,      8143.6160,     3.99327600
        610792,      9772.6720,     4.39925500
        732992,     11727.8720,     3.97947800
        879632,     14074.1120,     3.98272200
       1055496,     16887.9360,     3.98011600
       1266616,     20265.8560,     3.98059700
       1519960,     24319.3600,     3.98100300
       1824056,     29184.8960,     3.98026300
       2188784,     35020.5440,     3.97891600
       2626624,     42025.9840,     3.97645500
       3151928,     50430.8480,     3.98105600
       3782272,     60516.3520,     3.98316900
       4538768,     72620.2880,     4.20323600
       5446584,     87145.3440,     4.44209300
       6535880,    104574.0800,     4.57727000
       7843056,    125488.8960,     4.57848000
       9411688,    150587.0080,     4.57398600
      11294088,    180705.4080,     4.57386600
      13552864,    216845.8240,     4.57419900
      16263416,    260214.6560,     4.57174300
      19516120,    312257.9200,     4.57252100
      23419448,    374711.1680,     4.57073100
      28103296,    449652.7360,     4.57236100
      33723976,    539583.6160,     4.57634700
      40468792,    647500.6720,     4.58478400
      48562592,    777001.4720,     4.59414900
      58275048,    932400.7680,     4.59826400
