            #N,      Size (kB),          cy/VL
           192,         6.1440,     2.92011600
           192,         6.1440,     2.91959900
           256,         8.1920,     2.81584000
           320,        10.2400,     2.75304700
           384,        12.2880,     2.71201400
           448,        14.3360,     2.68194900
           576,        18.4320,     2.64239500
           704,        22.5280,     2.61684600
           832,        26.6240,     2.60021000
          1024,        32.7680,     2.58121800
          1216,        38.9120,     2.56902100
          1472,        47.1040,     2.55772500
          1728,        55.2960,     2.55036400
          2112,        67.5840,     4.64328300
          2560,        81.9200,     6.14556800
          3072,        98.3040,     6.38098200
          3648,       116.7360,     6.39532000
          4416,       141.3120,     6.16348000
          5312,       169.9840,     6.08562900
          6400,       204.8000,     5.90418100
          7680,       245.7600,     5.99367700
          9216,       294.9120,     5.94356900
         11008,       352.2560,     5.86735300
         13248,       423.9360,     5.79901200
         15872,       507.9040,     5.77109400
         19072,       610.3040,     5.79999500
         22912,       733.1840,     5.77238600
         27520,       880.6400,     5.78151800
         33024,      1056.7680,     5.82481000
         39616,      1267.7120,     5.78750200
         47552,      1521.6640,     5.78157600
         57088,      1826.8160,     5.77681200
         68480,      2191.3600,     5.78237000
         82176,      2629.6320,     5.78461800
         98624,      3155.9680,     5.78028200
        118336,      3786.7520,     5.86378300
        142016,      4544.5120,     5.92144300
        170432,      5453.8240,     8.83901900
        204544,      6545.4080,     7.60802400
        245440,      7854.0800,     9.87187600
        294592,      9426.9440,     7.72722900
        353472,     11311.1040,     7.74558900
        424192,     13574.1440,     7.25970300
        509056,     16289.7920,     7.25981500
        610816,     19546.1120,     7.25210800
        732992,     23455.7440,     7.24775500
        879616,     28147.7120,     7.26085500
       1055552,     33777.6640,     7.24748600
       1266688,     40534.0160,     7.26290000
       1520000,     48640.0000,     7.26458100
       1824000,     58368.0000,     7.25944600
       2188864,     70043.6480,     7.59511900
       2626624,     84051.9680,     8.14041700
       3151936,    100861.9520,     8.66985300
       3782336,    121034.7520,     8.67379800
       4538816,    145242.1120,     8.67764000
       5446592,    174290.9440,     8.67062500
       6535936,    209149.9520,     8.65512500
       7843072,    250978.3040,     8.65128600
       9411712,    301174.7840,     8.65261500
      11294080,    361410.5600,     8.64915600
      13552896,    433692.6720,     8.64569500
      16263488,    520431.6160,     8.65871800
      19516160,    624517.1200,     8.67671200
      23419456,    749422.5920,     8.69218600
      28103296,    899305.4720,     8.70292900
      33723968,   1079166.9760,     8.69442500
      40468800,   1295001.6000,     8.68978900
      48562560,   1554001.9200,     8.70779600
      58275072,   1864802.3040,     8.70841900
