            #N,      Size (kB),          cy/VL
           176,         5.6320,     3.70515400
           176,         5.6320,     3.70571100
           264,         8.4480,     3.45927300
           264,         8.4480,     3.45805600
           352,        11.2640,     3.16995500
           440,        14.0800,     3.08344500
           528,        16.8960,     3.10021500
           704,        22.5280,     3.05998900
           792,        25.3440,     3.03288700
           968,        30.9760,     2.99068200
          1232,        39.4240,     2.93294700
          1408,        45.0560,     2.94100800
          1760,        56.3200,     3.95025000
          2112,        67.5840,     5.35159200
          2552,        81.6640,     6.53715800
          3080,        98.5600,     6.85000400
          3696,       118.2720,     6.57865900
          4400,       140.8000,     6.59926400
          5280,       168.9600,     6.38856700
          6336,       202.7520,     6.32357800
          7656,       244.9920,     6.40289800
          9152,       292.8640,     6.31977600
         11000,       352.0000,     6.22813300
         13200,       422.4000,     6.20467000
         15928,       509.6960,     6.44749300
         19096,       611.0720,     6.49709900
         22880,       732.1600,     6.48999000
         27456,       878.5920,     6.49260100
         33000,      1056.0000,     6.49137800
         39600,      1267.2000,     6.45312000
         47520,      1520.6400,     6.43745400
         57024,      1824.7680,     6.46452400
         68464,      2190.8480,     6.44216100
         82192,      2630.1440,     6.44823000
         98648,      3156.7360,     6.44109000
        118360,      3787.5200,     6.59075100
        142032,      4545.0240,     6.82427100
        170456,      5454.5920,     7.92543300
        204512,      6544.3840,     8.79765400
        245432,      7853.8240,     8.14568600
        294536,      9425.1520,     8.25941200
        353496,     11311.8720,     7.65666400
        424160,     13573.1200,     7.86480500
        508992,     16287.7440,     7.89207500
        610808,     19545.8560,     7.69740800
        733040,     23457.2800,     7.70754100
        879648,     28148.7360,     7.70124700
       1055560,     33777.9200,     7.69568900
       1266672,     40533.5040,     7.69518400
       1520024,     48640.7680,     7.70574200
       1823976,     58367.2320,     7.72490100
       2188824,     70042.3680,     8.02122400
       2626624,     84051.9680,     8.48159400
       3151896,    100860.6720,     8.92294800
       3782328,    121034.4960,     8.92479700
       4538776,    145240.8320,     8.92794400
       5446584,    174290.6880,     8.92052500
       6535936,    209149.9520,     8.91429200
       7843088,    250978.8160,     8.92121600
       9411688,    301174.0160,     8.91813400
      11294096,    361411.0720,     8.91682600
      13552880,    433692.1600,     8.91489900
      16263456,    520430.5920,     8.92773400
      19516200,    624518.4000,     8.94400100
      23419440,    749422.0800,     8.92330200
      28103328,    899306.4960,     8.91186200
      33723976,   1079167.2320,     8.94198200
      40468824,   1295002.3680,     8.95714700
      48562536,   1554001.1520,     8.95990900
      58275096,   1864803.0720,     8.97085700
