            #N,      Size (kB),          cy/VL
           112,         0.8960,     1.50125000
           224,         1.7920,     1.35293700
           224,         1.7920,     1.34359200
           336,         2.6880,     1.31124400
           336,         2.6880,     1.31139100
           448,         3.5840,     1.21550000
           560,         4.4800,     1.20127100
           672,         5.3760,     1.15623900
           784,         6.2720,     1.12362500
          1008,         8.0640,     1.11277400
          1232,         9.8560,     1.08561900
          1456,        11.6480,     1.07297200
          1680,        13.4400,     1.06781300
          2128,        17.0240,     1.05002900
          2464,        19.7120,     1.04983000
          3024,        24.1920,     1.05293900
          3696,        29.5680,     1.04713400
          4368,        34.9440,     1.04342800
          5264,        42.1120,     1.04241800
          6384,        51.0720,     1.04321100
          7616,        60.9280,     1.34665800
          9184,        73.4720,     3.05925000
         10976,        87.8080,     3.91365100
         13216,       105.7280,     3.94367500
         15904,       127.2320,     3.89866400
         19040,       152.3200,     3.89976100
         22848,       182.7840,     3.91822200
         27440,       219.5200,     3.91187800
         33040,       264.3200,     3.90782800
         39648,       317.1840,     3.90473000
         47488,       379.9040,     3.89935700
         57008,       456.0640,     3.89732700
         68432,       547.4560,     3.90403100
         82208,       657.6640,     3.89875800
         98560,       788.4800,     3.90120600
        118384,       947.0720,     3.90198500
        142016,      1136.1280,     3.90305200
        170464,      1363.7120,     3.89965500
        204512,      1636.0960,     3.89656600
        245392,      1963.1360,     3.90054800
        294560,      2356.4800,     3.89827800
        353472,      2827.7760,     3.89760100
        424144,      3393.1520,     3.89879800
        509040,      4072.3200,     3.97888600
        610848,      4886.7840,     4.11959900
        733040,      5864.3200,     4.08395700
        879648,      7037.1840,     4.48677500
       1055488,      8443.9040,     4.45087900
       1266608,     10132.8640,     4.39593600
       1519952,     12159.6160,     4.33371400
       1824032,     14592.2560,     4.33466300
       2188816,     17510.5280,     4.33278800
       2626624,     21012.9920,     4.33268500
       3151904,     25215.2320,     4.33356200
       3782352,     30258.8160,     4.33095100
       4538800,     36310.4000,     4.33185100
       5446560,     43572.4800,     4.33342600
       6535872,     52286.9760,     4.33384900
       7843024,     62744.1920,     4.34154200
       9411696,     75293.5680,     4.45499800
      11294080,     90352.6400,     4.54863200
      13552896,    108423.1680,     4.54920100
      16263408,    130107.2640,     4.54777200
      19516112,    156128.8960,     4.54758100
      23419424,    187355.3920,     4.54958400
      28103264,    224826.1120,     4.54770600
      33723984,    269791.8720,     4.54854400
      40468736,    323749.8880,     4.54855000
      48562528,    388500.2240,     4.54775600
      58275056,    466200.4480,     4.55044900
